approach;log;config;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat
Urabe et al.;L2.csv;N=10-M=25-t=0.1-w=1500-w=1500;0.5112712436866099;0.6151356178144882;0.5529744886221617;0.5747484557908653;137;240;0.6977329508411979;0.32184090760614265;0.4208158029515864;0.5453762828072172;0.6979390296264492;0.3212480354162836;0.4105609879263646;0.5452691488226589;5.53412068099999;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=10-M=30-t=0.1-w=1500-w=1500;0.37689973479563593;0.5665624301987938;0.45040992752087505;0.5697951051313019;116;240;0.6169678045433252;0.2388920607743902;0.3414694388524065;0.5355403798450632;0.631184407796102;0.26018173300587183;0.3151515151515152;0.5376687970799798;5.826581983999972;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=10-M=35-t=0.1-w=1500-w=1500;0.3817215053258386;0.5706552385248674;0.45470726335403555;0.6132069754266478;101;240;0.614703446126228;0.23485845777247072;0.3454948553715842;0.5331363952374847;0.6055445544554455;0.20920092786588018;0.3047304730473047;0.5080663608748943;6.17793754500002;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=10-M=40-t=0.1-w=1500-w=1500;0.6468928139675771;0.5714123006833713;0.5382247691826132;0.6115754521695221;97;240;0.6113554789190709;0.18195824195816482;0.3773308790629872;0.47430042877544987;0.7201460481099656;0.3114749186608214;0.5500438850954315;0.5062396120621648;5.9678306080000425;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=10-M=45-t=0.1-w=1500-w=1500;0.611969718709346;0.5542508750141131;0.5188125673159507;0.5741067514650504;89;240;0.5908508257112227;0.1576267482498489;0.3597740478773765;0.46669551591515357;0.6281920326864147;0.14978330396733275;0.42750366389838784;0.42282109257888856;6.533987218999982;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=10-M=50-t=0.1-w=1500-w=1500;0.35389120294481535;0.5258355195619938;0.4165446628933456;0.55619223937467;79;240;0.5716761992039663;0.16314920357625387;0.3037705733000915;0.4916699458530634;0.6556312885426809;0.30789302022178733;0.43388827738029717;0.5862783858115233;6.864484837999953;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=15-M=5-t=0.1-w=1500-w=1500;0.9001832617088983;0.8891260390923388;0.8895704477884867;0.28081346106494487;161;240;0.8884041892606788;0.7201708940355278;0.8016436954914936;0.7971579953482996;0.9932453416149069;0.9824180707136987;0.9876905702992659;0.9869828729986488;5.236587797000027;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=15-M=10-t=0.1-w=1500-w=1500;0.8559465049438373;0.8429208472686733;0.8470420749338381;0.4619746517712263;176;240;0.8677750303814962;0.666527970417282;0.7425539879614036;0.7575034434499839;0.9472077922077922;0.8613541189571515;0.9052738927738928;0.8969033269773714;5.4266372820000015;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=15-M=15-t=0.1-w=1500-w=1500;0.6463741267724331;0.7650011153245595;0.6997330703105005;0.5779531007570353;172;240;0.8185518347244514;0.5801506558736542;0.6033046045318013;0.7141914116918379;0.8756969944240446;0.711380698637205;0.6917521191343918;0.8040969662796742;5.267636726999967;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=15-M=20-t=0.1-w=1500-w=1500;0.7494539528498574;0.7592592592592593;0.7415318328524515;0.5985772436138221;169;240;0.8059753113635943;0.5430352353418202;0.6111113750501254;0.6834915399959359;0.9296280642434489;0.8383010922249731;0.8392971732530519;0.8905027470798464;5.757231893999972;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=15-M=25-t=0.1-w=1500-w=1500;0.5672842118990985;0.6708337984150017;0.6029973927600655;0.6204733613667176;156;240;0.7149132732650921;0.3794076698975436;0.4754962498356681;0.5955783102855532;0.7347394540942928;0.4354319657210903;0.5254383297861559;0.6427145505988174;6.088495196999986;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=15-M=30-t=0.1-w=1500-w=1500;0.6923309892315082;0.630332812150994;0.6138094512982626;0.6006988023868548;148;240;0.6919211115671419;0.29511136556063833;0.453094814856615;0.5199178924878676;0.8138444567015996;0.5196589003495804;0.659870396712502;0.6463450736073242;6.040386164999973;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=15-M=35-t=0.1-w=1500-w=1500;0.6630373896953977;0.5903451387322355;0.5654031453151394;0.6016223117903738;126;240;0.6608952316173538;0.2403389749828019;0.4044916121174588;0.4898973654642741;0.7447619047619047;0.35210955951677225;0.5513784461152882;0.5267972535999413;6.204183548999993;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=15-M=40-t=0.1-w=1500-w=1500;0.49108686820853586;0.5683331452432006;0.5025728148910734;0.5990044680753177;106;240;0.6259918485218026;0.21213137869790064;0.3637784212336491;0.4943744364035434;0.6675651392632524;0.23119080611663034;0.3844510827213262;0.468494184706162;6.868075110000007;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=15-M=45-t=0.1-w=1500-w=1500;0.35451104036576825;0.5104855254160018;0.40190891099594084;0.576246750166009;85;240;0.5413365619086744;0.1353843382979552;0.2884781664881265;0.48788255306875977;0.5532212885154062;0.10444923191322918;0.26856225866305605;0.44263549274681824;6.87245412499999;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=15-M=50-t=0.1-w=1500-w=1500;0.35336522472980714;0.525151134937835;0.4160176309280045;0.5571555924205243;84;240;0.5712179649480462;0.1620627242845929;0.30321133987533994;0.49084991765557395;0.6351118760757315;0.26673149048478956;0.40326530612244904;0.5581885987615707;7.275494282000011;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=20-M=5-t=0.1-w=1500-w=1500;0.831106908699602;0.8079673135852911;0.8053199084843614;0.3101057806377441;138;240;0.8278133398157885;0.5706707710676946;0.678711571650831;0.6898448549325716;0.9473183116470961;0.8678942041019749;0.881298773690078;0.9044596819327598;5.13113793399998;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=20-M=10-t=0.1-w=1500-w=1500;0.8560241312758915;0.84360717868688;0.847523165624437;0.46837949859645395;172;240;0.8681243551157719;0.6674742791246601;0.7431174920513265;0.7582178966444839;0.9567523459812322;0.8868937358005202;0.9235164394546912;0.9161030112969907;5.373300408999967;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=20-M=15-t=0.1-w=1500-w=1500;0.7425946925619529;0.7689047512826233;0.7422548393118122;0.5772276930301259;171;240;0.8233461752205363;0.5818203062144427;0.623895835035483;0.7093772981940404;0.8779497764017888;0.7033044007518886;0.7083437514195261;0.7894207669211796;6.056861713999979;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=20-M=20-t=0.1-w=1500-w=1500;0.7520186951938468;0.7597054886211513;0.7474343190239139;0.6020957561481269;166;240;0.8031843988696054;0.5299060442580519;0.6140826841363208;0.6705568077202506;0.966557137641475;0.9222533099959354;0.9106099723569603;0.9466183169674871;6.242708708000009;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=20-M=25-t=0.1-w=1500-w=1500;0.5634607760283915;0.6651785714285714;0.5987555059675103;0.6136376127253822;153;240;0.7083119478816194;0.3645210082381675;0.46935264100817137;0.5851383769214923;0.7327141382868937;0.42546822421601227;0.5205712111197901;0.6321927539071823;6.308238003999918;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=20-M=30-t=0.1-w=1500-w=1500;0.692712341557134;0.631308619919607;0.6148433464828198;0.5974284668973316;147;240;0.6917526194817071;0.2951562756099741;0.454032656085451;0.5201691220198028;0.8180039138943248;0.5304530828538588;0.6642702535559679;0.6542652938765201;6.732109014000002;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=20-M=35-t=0.1-w=1500-w=1500;0.6788856113370981;0.6074892849086397;0.5852363727398854;0.5898524083244308;124;240;0.658701511722635;0.24084065046542077;0.42178124161989666;0.49292397090684187;0.7665879884605298;0.40263351596041075;0.5959072580645162;0.5617606801752053;6.3330834550000645;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=20-M=40-t=0.1-w=1500-w=1500;0.4890589349394089;0.5646089606139262;0.4983959606467916;0.6005941999184222;106;240;0.6169434733530629;0.2021014634032241;0.3597762719351801;0.49204416336110485;0.6533692722371968;0.2070979051427804;0.36355024694843757;0.4554578487268527;6.900363749999997;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=20-M=45-t=0.1-w=1500-w=1500;0.3612263347258359;0.526555732847048;0.416172091213991;0.5774361905465056;92;240;0.5613268178774781;0.16006316157215017;0.30320228427217943;0.49792855450284235;0.5757286192068801;0.14885132178537597;0.2897867104183757;0.46806235668248597;6.895163518999993;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=20-M=50-t=0.1-w=1500-w=1500;0.35317936345826867;0.519219801528459;0.40904133344563215;0.5611680874682264;88;240;0.5603157996012103;0.15627989634687064;0.2961977989756706;0.49444540102370466;0.5888192267502612;0.17815869482488408;0.33745771035687006;0.5017068453445739;7.164581610999903;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=25-M=5-t=0.1-w=1500-w=1500;0.8957905654828332;0.8859307118190932;0.8860965607681782;0.29837257104724285;156;240;0.8858594760982562;0.7160600706561586;0.796165021865814;0.7951745978830222;0.9931348221670803;0.9820289584725974;0.9873027613412229;0.9866541170802192;5.56982932599999;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=25-M=10-t=0.1-w=1500-w=1500;0.8533984508400271;0.8430498272210456;0.8464612464856213;0.4729661081694239;171;240;0.8676652764568901;0.6665881012359401;0.7415805333758942;0.7576790762165737;0.944891640866873;0.8554591921339645;0.9030470914127424;0.8926077038454923;5.9230184629999485;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=25-M=15-t=0.1-w=1500-w=1500;0.740393013465984;0.7665886026541764;0.7398504724443228;0.5696991967506979;169;240;0.8215166020917752;0.5775003030036729;0.6208737255713803;0.7063488780269703;0.8631304592843054;0.6667998364273318;0.6701749361178226;0.7633388421284747;6.476364342000011;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=25-M=20-t=0.1-w=1500-w=1500;0.6200074030121182;0.7412985274431058;0.6749052411434254;0.6013864031239385;165;240;0.7950497366758865;0.5339854161608496;0.5698420156136312;0.6872094215821253;0.9000739098300073;0.778559470069764;0.6787644968200524;0.8565362009817387;6.698909081000011;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=25-M=25-t=0.1-w=1500-w=1500;0.5524566867417925;0.6481812095514394;0.5793722635405568;0.6174548764439045;149;240;0.6905721365770554;0.3354814236005538;0.4479246583753968;0.5706224704108204;0.7203881734083076;0.4074831809009428;0.5086971822135082;0.6261211283126085;6.786974368000074;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=25-M=30-t=0.1-w=1500-w=1500;0.6815716192227759;0.6121902210314802;0.5920458559550281;0.5978869054158245;145;240;0.6706740046456984;0.26158281675014666;0.43004751413106584;0.5041547220364921;0.7781609195402299;0.4351734934196501;0.6083284628872004;0.5870143169955001;6.640527945000031;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=25-M=35-t=0.1-w=1500-w=1500;0.6731773634922514;0.6035416196706519;0.5818038433350635;0.5931292188448177;126;240;0.6619470771755036;0.24340534919647466;0.41880142205815307;0.49235790112201006;0.7587301587301587;0.38127701446899986;0.5759960097808394;0.5455457203000724;7.147927672000037;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=25-M=40-t=0.1-w=1500-w=1500;0.4954128581056962;0.583117029680623;0.50725187526783;0.6033694116423661;104;240;0.6299557525392805;0.23436871189226827;0.3738908717057765;0.5164660503146788;0.6185586258401793;0.16770785192523183;0.3185678857341753;0.4416840731869856;7.606305894000002;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=25-M=45-t=0.1-w=1500-w=1500;0.4950319268985839;0.5646723646723647;0.48489748636397545;0.5997577775491989;100;240;0.6024495579726945;0.19962282960054317;0.3523673260912593;0.5040065154857076;0.6129292929292929;0.17659080707853042;0.34660633484162895;0.4602355909872415;7.675130354999965;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=25-M=50-t=0.1-w=1500-w=1500;0.35552085980035014;0.5282586266192824;0.4162569857200029;0.5735407450425145;94;240;0.5726287238009997;0.17326348392605984;0.30421054272901044;0.5021669246718277;0.583848089681995;0.1679484647776823;0.30851063829787234;0.48608945027443085;7.995916351000005;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=30-M=5-t=0.1-w=1500-w=1500;0.8898133157372321;0.8715606550072408;0.8726812314558697;0.2868809566218949;148;240;0.8973689098919262;0.7450109580361008;0.7845234952144361;0.8162079597649712;0.9383158668872955;0.8405835958445326;0.8673820879703232;0.8828948434591356;6.300269006999997;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=30-M=10-t=0.1-w=1500-w=1500;0.853064344269747;0.8441818992420865;0.8471824553588011;0.46706711874935203;167;240;0.8682462134763956;0.6682168763349385;0.7425278074856915;0.758929101381412;0.9611139167448236;0.8980532775770302;0.9321357285429142;0.9242337534607958;6.448582439999996;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=30-M=15-t=0.1-w=1500-w=1500;0.7393259295566;0.7640236422437827;0.7373809195881935;0.5708117041611285;168;240;0.8171575699243323;0.5674025918436453;0.6166109511710794;0.6993870480828087;0.8702594810379242;0.682640885429712;0.6840234876405373;0.7739635993581774;7.163111716000003;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=30-M=20-t=0.1-w=1500-w=1500;0.7290279915100356;0.7429718875502008;0.7252838844731799;0.5958502129612955;161;240;0.7935230577310668;0.5122967825618543;0.5908648306491759;0.6611494094511575;0.9264751552795031;0.8300414621381399;0.8369928444299154;0.8838339068188698;7.134181036000086;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=30-M=25-t=0.1-w=1500-w=1500;0.5777043279961789;0.6867886632448115;0.6238552378206869;0.6021664919035997;140;240;0.7388196429861543;0.4140694097710113;0.5025352033457668;0.6088410964030311;0.8250770811921891;0.6026791731599387;0.5851499766573296;0.7347360825332344;7.056958057999964;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=30-M=30-t=0.1-w=1500-w=1500;0.3876188115724899;0.5781760793597114;0.46054933738757997;0.5822703655140616;131;240;0.621475547611722;0.2500756290363072;0.3522341993262742;0.544297990426956;0.5768643570170288;0.15935938289268234;0.22532715376226825;0.46959879080223405;7.867672084999981;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=30-M=35-t=0.1-w=1500-w=1500;0.3715890642479927;0.5557184750733137;0.4409792097618646;0.5796896199313373;104;240;0.6036149938884505;0.2174077881209147;0.3305564973675462;0.5237830588305443;0.5664675130694549;0.13020314697155289;0.21424278846153846;0.4458605295110913;7.94564734100004;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=30-M=40-t=0.1-w=1500-w=1500;0.47870371252531274;0.5719444757928;0.5045168765896293;0.6129591635059095;104;240;0.638973608704081;0.23013137590205493;0.3681652460368008;0.5017880497998285;0.6409634055265123;0.18359767859792592;0.335448259869916;0.4383240159725726;7.825600914000006;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=30-M=45-t=0.1-w=1500-w=1500;0.3599420784634637;0.5334472934472935;0.42166729033413636;0.6050882204442048;97;240;0.577349186959399;0.17870239654904857;0.3094322217361797;0.504345195211728;0.5625;0.1228383264634788;0.2505947660586836;0.4453107561525916;8.24114654899995;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=30-M=50-t=0.1-w=1500-w=1500;0.363601676406482;0.5439616832021895;0.4310923780543167;0.5675597466493827;96;240;0.5923996735347562;0.19794753298599613;0.31978121160306333;0.5120766324706726;0.5969298245614035;0.19021590107379524;0.3154314357321876;0.4981137623403835;8.456997450000017;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=35-M=5-t=0.1-w=1500-w=1500;0.8649939379862682;0.8525119750473432;0.852516684096047;0.3234763788370784;129;240;0.8808245750627917;0.7074524778468219;0.7547797581505593;0.7909071022850714;0.9347141472868217;0.8269440860164874;0.854141166870665;0.8706641515829457;6.741088459000025;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=35-M=10-t=0.1-w=1500-w=1500;0.8485712851647103;0.8407267053053945;0.8434897478934644;0.49970588664165566;159;240;0.8659759070106167;0.6628668002742655;0.7375575809548319;0.7551857948427867;0.9220603455138922;0.7940223561744464;0.8658280922431866;0.8463481442997541;6.987658363000037;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=35-M=15-t=0.1-w=1500-w=1500;0.7374445022137859;0.7625154685566431;0.7356254459950295;0.5859563719372756;160;240;0.8165529428406897;0.5655387665521648;0.6146493296334159;0.6978418758022871;0.8658018867924528;0.6659709702801629;0.6712828947368421;0.7592933906741163;7.03909618199998;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=35-M=20-t=0.1-w=1500-w=1500;0.6078030979842496;0.7246115739698266;0.6608371980714696;0.5949755219291335;149;240;0.7859318846219095;0.5093296734376676;0.5527030091887174;0.667743374958234;0.9015055323780156;0.777081960213321;0.6578388099904089;0.8523224549230796;6.8639908280000554;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=35-M=25-t=0.1-w=1500-w=1500;0.5820237406155747;0.6928016221696519;0.6299685471517873;0.6014194230680399;140;240;0.744736728682409;0.42304004933914896;0.5092705209447372;0.6125185243113108;0.8579650565262076;0.6788368552099692;0.6457954814671233;0.7868244179737004;7.675882701999967;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=35-M=30-t=0.1-w=1500-w=1500;0.4824559534219629;0.5743433660241235;0.509358910588188;0.5916570194275677;131;240;0.6494129497620726;0.24172143567181645;0.3724881750454751;0.5042200118845451;0.6674104521432765;0.24590952995775375;0.3575784789974283;0.4845982101466427;7.7741330540000035;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=35-M=35-t=0.1-w=1500-w=1500;0.48232445834528137;0.5666591473043086;0.5016627338185247;0.5940648339132525;111;240;0.6525520983028761;0.23784519208062838;0.3645378659941416;0.49616260511134186;0.6838656838656839;0.2555254378648874;0.36560401310401314;0.47864833552852665;7.9491034760001185;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=35-M=40-t=0.1-w=1500-w=1500;0.3715206748553667;0.5518851805444811;0.4379815288159836;0.6217628679200027;103;240;0.594442671414632;0.20529229468842264;0.32686113535107914;0.5187117546448232;0.5777650866171712;0.15130914170233;0.21041822255414488;0.45580447566760557;7.6709565940000175;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=35-M=45-t=0.1-w=1500-w=1500;0.3653432273135331;0.5430720145852325;0.4298343283075668;0.6097965010205955;96;240;0.5880410443400416;0.1956469180990062;0.31824957003464205;0.513737956927732;0.5517543859649123;0.1036999839792565;0.22637578616352205;0.43075623161533666;8.584280733000014;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=35-M=50-t=0.1-w=1500-w=1500;0.36357213439427616;0.5438376467905598;0.43102928479293906;0.5686539279484805;97;240;0.5922574743892066;0.19762941839736833;0.3196898009681994;0.5118574899172047;0.5897766323024055;0.17566918203175055;0.2987550512561939;0.48578014055608015;9.389678943000035;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=40-M=5-t=0.1-w=1500-w=1500;0.9164269525358437;0.9127770970257324;0.9130310936402557;0.30054047620244223;151;240;0.917675558076026;0.7948218690211902;0.8420707513978631;0.8518160138163203;0.9929359823399558;0.981331838561696;0.9868901202865252;0.9860665486033398;6.817142042999876;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=40-M=10-t=0.1-w=1500-w=1500;0.846772217981754;0.8400579580918413;0.842266037448465;0.4993654669624377;158;240;0.8650151652774459;0.6613451334556243;0.7355037610511206;0.754446432007107;0.9213093606385552;0.7923245009446792;0.8649789029535865;0.8451993324807816;7.290929101999836;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=40-M=15-t=0.1-w=1500-w=1500;0.7477247457722632;0.7685903926200922;0.7401018240243374;0.5831636211319938;156;240;0.8178541445099623;0.5695204785277918;0.6200487261858502;0.7011736612027862;0.8639371381306865;0.667166206181917;0.6812118705116949;0.7629717059189958;7.703977963999932;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=40-M=20-t=0.1-w=1500-w=1500;0.6121723567010309;0.7318161535029005;0.6657884580627923;0.5929357605100073;148;240;0.783096335905811;0.5086775998308033;0.5566858688089433;0.6708931967717474;0.8867438867438867;0.7470290720060083;0.6574670817826104;0.8347096679703484;7.457885151000028;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=40-M=25-t=0.1-w=1500-w=1500;0.5865692437717801;0.701216764308247;0.6369707153144127;0.609339989981781;142;240;0.7512940101174873;0.4387614966938461;0.5181411211543528;0.623884083929035;0.8152032763959645;0.5847383463795227;0.57985511636125;0.7250509577566961;7.538031910999962;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=40-M=30-t=0.1-w=1500-w=1500;0.38920394326737895;0.5833615150490362;0.46464567259428274;0.5974788743831911;125;240;0.6304533335570078;0.2648617147440279;0.3573824827131626;0.5525698059969595;0.5726451612903226;0.15169340081713462;0.21680875844397854;0.46455421570968625;7.811193838999998;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=40-M=35-t=0.1-w=1500-w=1500;0.4856296190785442;0.5732009925558312;0.5089295249254875;0.6041901381761886;114;240;0.6606858091056552;0.2508471122126452;0.37224001894060427;0.5025901512552375;0.6969414687160379;0.28705258166626085;0.36303817579663444;0.5016180018062707;7.847399457000165;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=40-M=40-t=0.1-w=1500-w=1500;0.37235399425266924;0.5527334851936219;0.43855285693320295;0.6230906847992305;104;240;0.5952904801554548;0.207758535894778;0.32751277919937166;0.5207610832860041;0.5737490664675131;0.14340127979663136;0.19796418204437075;0.45019825277923003;8.56339759499997;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=40-M=45-t=0.1-w=1500-w=1500;0.3698369678668106;0.5509343664539653;0.4370228293578659;0.6014289399954588;100;240;0.5957918124280932;0.20646749218510474;0.3259665356618169;0.5187656556235951;0.5662626262626262;0.12893583894650548;0.2439389920424403;0.44696715471501497;8.312896781000063;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=40-M=50-t=0.1-w=1500-w=1500;0.3616463780266759;0.5424170347717748;0.4293105858701226;0.5702962526082676;100;240;0.5923473345936484;0.19700554131618833;0.31817589035361454;0.5108006515754608;0.5937373737373738;0.18369012132568505;0.30233333333333334;0.49082698347507775;9.21155828499991;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=45-M=5-t=0.1-w=1500-w=1500;0.7138725113127873;0.7872340425531915;0.7357110401557498;0.321993055587269;128;240;0.8714237186058966;0.6986229963814304;0.6690263639834259;0.7935685774683221;0.8966535433070866;0.7570601096466086;0.6681034482758621;0.8403516977228566;7.508782789999941;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=45-M=10-t=0.1-w=1500-w=1500;0.842791057728345;0.8378288007133303;0.8388376265655787;0.49909333158950236;156;240;0.8594425948614431;0.6489423254775593;0.7288498580124718;0.746126592609266;0.9396195202646815;0.8403858503920048;0.8944121915820029;0.8809495152104176;8.396767817999944;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=45-M=15-t=0.1-w=1500-w=1500;0.7703420991466697;0.7810777365282934;0.7720997648061338;0.580685491692444;155;240;0.8253771715342307;0.5735948475198257;0.6470540704617542;0.6962601588588528;0.8727272727272727;0.6821110387147465;0.7382054075969896;0.7701251503295352;7.6043933729999935;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=45-M=20-t=0.1-w=1500-w=1500;0.6032903432049503;0.7194332887103971;0.6547269676766135;0.5963216886322437;145;240;0.7685130296434601;0.4762943215927666;0.5407498411991069;0.6489420593404969;0.8741379310344828;0.7172746434379794;0.6406055036997629;0.813653183605946;7.883859309999934;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=45-M=25-t=0.1-w=1500-w=1500;0.5887652539749549;0.7051599819738621;0.6401017303778364;0.6053056196089056;138;240;0.7554821928415921;0.4487963683997311;0.5225884035102684;0.6311442308092083;0.827991113932085;0.6117300798497459;0.5999407975750687;0.7425182411784129;8.269418109000071;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=45-M=30-t=0.1-w=1500-w=1500;0.38330469950944335;0.5768233570059745;0.4599681939698212;0.6045204043217697;122;240;0.6307442629080201;0.26203713724456096;0.35277770941233083;0.5488358962264377;0.5831188185882672;0.1788931415293388;0.2232372357179577;0.4851967412684759;9.09698077600001;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=45-M=35-t=0.1-w=1500-w=1500;0.38705093253657963;0.5803067899842094;0.4622704812611626;0.6094842816645916;113;240;0.6267712201558607;0.2572769950937256;0.35457495130512084;0.5473202752987679;0.588653603034134;0.177572232493273;0.2130361396368684;0.4769947874465522;9.209850982000034;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=45-M=40-t=0.1-w=1500-w=1500;0.3722283197067791;0.5531890660592255;0.438868868931981;0.6277766867944471;102;240;0.5963925354068949;0.2091961271417728;0.3279197776616385;0.5213541178726099;0.574839836924869;0.14602735482558146;0.19698277633904715;0.4522512258537341;9.03079215799994;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=45-M=45-t=0.1-w=1500-w=1500;0.4942703073593886;0.5679124886052871;0.49043949510916024;0.6112330390818862;98;240;0.606938633465525;0.20379033685717576;0.35686835161016167;0.5043480170169077;0.615190406059331;0.1763045003550805;0.35007849293563575;0.45651312079761647;9.96025002400006;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=45-M=50-t=0.1-w=1500-w=1500;0.36709890071352674;0.5495526107146902;0.4348396765618765;0.5789289190925632;99;240;0.5977518376003041;0.20937328882836187;0.324215244765927;0.5199661658503754;0.5852401566687281;0.16748406696353405;0.28727558990716884;0.4772340348316027;8.995427868000206;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=50-M=5-t=0.1-w=1500-w=1500;0.8064319662065569;0.7851175225576473;0.7875642094418902;0.34707790780704273;111;240;0.83836930166357;0.5935307084749727;0.6682397977685804;0.7048557542476277;0.8871416871416872;0.7046667048148508;0.7903236569903237;0.7812932191815104;7.1499026530000265;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=50-M=10-t=0.1-w=1500-w=1500;0.8399730199086968;0.8370485956308515;0.8372949761124443;0.4908914212599116;150;240;0.8595175378851149;0.649141975361222;0.7270779706917335;0.7462764644410951;0.9514988814317673;0.871374609861694;0.9122366522366523;0.9038011574538809;7.301994991000129;full;0;0;0;0;0;0;0;0
Urabe et al.;L2.csv;N=50-M=15-t=0.1-w=1500-w=1500;0.7765515566135816;0.7869276634042075;0.7760823471072826;0.5831955207136719;152;240;0.828989505430462;0.5850688673072997;0.6533230248357516;0.7058423389309669;0.9010108051585919;0.7557621680470495;0.797571060725887;0.8248473045485104;8.06431715399981;full;0;0;0;0;0;0;0;0
