approach;log;config;with_labels;label;precision;recall;F$_1$-score;support;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.7651098901098901;0.7157083199486026;0.7395850622406639;3113;0.29464255406221096;187;240;0.7326833653220299;0.3407010056836852;0.5224400729690447;0.5269976228594446;0.7446955321718131;0.34450128837315364;0.5193062445996702;0.5181588826278285;7.646.636.044.099.970;full;117;8856;212;9312;48;11125433;0;0.0029973390106718587;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;7226;0;534;1.0;0.9311855670103093;0.9643667422928066;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;0;0;0;0;15;15
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.7142857142857143;0.4526606772633034;0.5541455160744501;1447;0.29464255406221096;187;240;0.7326833653220299;0.3407010056836852;0.5224400729690447;0.5269976228594446;0.7446955321718131;0.34450128837315364;0.5193062445996702;0.5181588826278285;7.617.822.867.200.080;full;117;8856;212;9312;48;11125433;0;0.0029004665935489244;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;7226;0;534;1.0;0.9311855670103093;0.9643667422928066;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;0.5261138198797822;0.625;0.5692228323130091;240;15;15
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.31399097356544164;0.6328784925276153;0.4197371256194785;1539;0.29464255406221096;187;240;0.7326833653220299;0.3407010056836852;0.5224400729690447;0.5269976228594446;0.7446955321718131;0.34450128837315364;0.5193062445996702;0.5181588826278285;7.617.822.867.200.080;full;117;8856;212;9312;48;11125433;0;0.0029004665935489244;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;7226;0;534;1.0;0.9311855670103093;0.9643667422928066;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;0.5261138198797822;0.625;0.5692228323130091;240;15;15
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;TravelRequest;0.9497153700189753;0.680952380952381;0.7931854199683043;2940;0.29464255406221096;187;240;0.7326833653220299;0.3407010056836852;0.5224400729690447;0.5269976228594446;0.7446955321718131;0.34450128837315364;0.5193062445996702;0.5181588826278285;7.617.822.867.200.080;full;117;8856;212;9312;48;11125433;0;0.0029004665935489244;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;7226;0;534;1.0;0.9311855670103093;0.9643667422928066;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;0.5261138198797822;0.625;0.5692228323130091;240;15;15
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.7651098901098901;0.7157083199486026;0.7395850622406639;3113;0.29464255406221096;187;240;0.7326833653220299;0.3407010056836852;0.5224400729690447;0.5269976228594446;0.7446955321718131;0.34450128837315364;0.5193062445996702;0.5181588826278285;7.617.822.867.200.080;full;117;8856;212;9312;48;11125433;0;0.0029004665935489244;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;7226;0;534;1.0;0.9311855670103093;0.9643667422928066;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;0.5261138198797822;0.625;0.5692228323130091;240;15;15
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.0;0.0;0.0;1447;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.337.488.778.599.900;full;117;8856;289;9312;48;11124516;0;0.0030720714123577764;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.5406976744186046;0.24171539961013644;0.33408172429277055;1539;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.337.488.778.599.900;full;117;8856;289;9312;48;11124516;0;0.0030720714123577764;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;TravelRequest;0.4205250596658711;0.8989795918367347;0.5730081300813008;2940;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.337.488.778.599.900;full;117;8856;289;9312;48;11124516;0;0.0030720714123577764;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.6205227492739593;0.4118213941535496;0.49507626955010625;3113;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.337.488.778.599.900;full;117;8856;289;9312;48;11124516;0;0.0030720714123577764;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.0;0.0;0.0;1447;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.225.882.484.000.000;full;117;8856;289;9312;48;11124516;0;0.0030545532192678493;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.5406976744186046;0.24171539961013644;0.33408172429277055;1539;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.225.882.484.000.000;full;117;8856;289;9312;48;11124516;0;0.0030545532192678493;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TravelRequest;0.4205250596658711;0.8989795918367347;0.5730081300813008;2940;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.225.882.484.000.000;full;117;8856;289;9312;48;11124516;0;0.0030545532192678493;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.6205227492739593;0.4118213941535496;0.49507626955010625;3113;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.225.882.484.000.000;full;117;8856;289;9312;48;11124516;0;0.0030545532192678493;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.0;0.0;0.0;1447;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;11.079.476.865.499.900;full;117;8856;289;9312;48;11124516;0;0.0031275444070587607;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.5406976744186046;0.24171539961013644;0.33408172429277055;1539;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;11.079.476.865.499.900;full;117;8856;289;9312;48;11124516;0;0.0031275444070587607;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TravelRequest;0.4205250596658711;0.8989795918367347;0.5730081300813008;2940;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;11.079.476.865.499.900;full;117;8856;289;9312;48;11124516;0;0.0031275444070587607;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.6205227492739593;0.4118213941535496;0.49507626955010625;3113;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;11.079.476.865.499.900;full;117;8856;289;9312;48;11124516;0;0.0031275444070587607;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.0;0.0;0.0;1447;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.965.106.823.300.000;full;117;8856;289;9312;48;11124516;0;0.0030734995132790204;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.5406976744186046;0.24171539961013644;0.33408172429277055;1539;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.965.106.823.300.000;full;117;8856;289;9312;48;11124516;0;0.0030734995132790204;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;TravelRequest;0.4205250596658711;0.8989795918367347;0.5730081300813008;2940;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.965.106.823.300.000;full;117;8856;289;9312;48;11124516;0;0.0030734995132790204;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.6205227492739593;0.4118213941535496;0.49507626955010625;3113;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.965.106.823.300.000;full;117;8856;289;9312;48;11124516;0;0.0030734995132790204;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.0;0.0;0.0;1447;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;11.356.651.385.700.000;full;117;8856;289;9312;48;11124516;0;0.003216666701921265;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.5406976744186046;0.24171539961013644;0.33408172429277055;1539;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;11.356.651.385.700.000;full;117;8856;289;9312;48;11124516;0;0.003216666701921265;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TravelRequest;0.4205250596658711;0.8989795918367347;0.5730081300813008;2940;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;11.356.651.385.700.000;full;117;8856;289;9312;48;11124516;0;0.003216666701921265;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.6205227492739593;0.4118213941535496;0.49507626955010625;3113;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;11.356.651.385.700.000;full;117;8856;289;9312;48;11124516;0;0.003216666701921265;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.0;0.0;0.0;1447;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;12.721.892.103.199.900;full;117;8856;289;9312;48;11124516;0;0.0034218838075573263;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.5406976744186046;0.24171539961013644;0.33408172429277055;1539;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;12.721.892.103.199.900;full;117;8856;289;9312;48;11124516;0;0.0034218838075573263;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TravelRequest;0.4205250596658711;0.8989795918367347;0.5730081300813008;2940;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;12.721.892.103.199.900;full;117;8856;289;9312;48;11124516;0;0.0034218838075573263;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.6205227492739593;0.4118213941535496;0.49507626955010625;3113;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;12.721.892.103.199.900;full;117;8856;289;9312;48;11124516;0;0.0034218838075573263;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.0;0.0;0.0;1447;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;7.959.711.942.799.910;full;117;8856;289;9312;48;11124516;0;0.00327812047373555;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.5406976744186046;0.24171539961013644;0.33408172429277055;1539;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;7.959.711.942.799.910;full;117;8856;289;9312;48;11124516;0;0.00327812047373555;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TravelRequest;0.4205250596658711;0.8989795918367347;0.5730081300813008;2940;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;7.959.711.942.799.910;full;117;8856;289;9312;48;11124516;0;0.00327812047373555;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.6205227492739593;0.4118213941535496;0.49507626955010625;3113;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;7.959.711.942.799.910;full;117;8856;289;9312;48;11124516;0;0.00327812047373555;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;CopyPasteStuff;0.0;0.0;0.0;1447;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;7.821.633.399.500.020;full;117;8856;289;9312;48;11124516;0;0.003072276938662087;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;StudentRecord;0.5406976744186046;0.24171539961013644;0.33408172429277055;1539;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;7.821.633.399.500.020;full;117;8856;289;9312;48;11124516;0;0.003072276938662087;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;TravelRequest;0.4205250596658711;0.8989795918367347;0.5730081300813008;2940;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;7.821.633.399.500.020;full;117;8856;289;9312;48;11124516;0;0.003072276938662087;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;Reimbursement;0.6205227492739593;0.4118213941535496;0.49507626955010625;3113;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;7.821.633.399.500.020;full;117;8856;289;9312;48;11124516;0;0.003072276938662087;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;CopyPasteStuff;0.8808510638297873;0.42916378714581893;0.5771375464684014;1447;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.424.089.635.019.990;full;117;8856;212;9312;48;11125221;0;0.0028346522903192036;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;StudentRecord;0.5236473704124102;0.8992852501624431;0.6618842659014826;1539;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.424.089.635.019.990;full;117;8856;212;9312;48;11125221;0;0.0028346522903192036;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;TravelRequest;0.9945862335653519;0.8748299319727891;0.9308722403184942;2940;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.424.089.635.019.990;full;117;8856;212;9312;48;11125221;0;0.0028346522903192036;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Ours;L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;Reimbursement;0.8412238325281803;0.8390619980725987;0.8401415246059826;3113;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.424.089.635.019.990;full;117;8856;212;9312;48;11125221;0;0.0028346522903192036;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
