approach;log;config;with_labels;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Ours old;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.9708994938322046;0.9699051357540072;0.9698276139810258;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;47.936.182.107.999.600;full;69;8856;125;4696;48;6374575;0;0.0020539598690474817;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0;0;0;0;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.9708994938322046;0.9699051357540072;0.9698276139810258;0.04234093841384911;198;200;0.9559172387487403;0.9070137022007927;0.9414444644738375;0.9430204545370303;0.9577500897297851;0.9094862200112351;0.9411117037629688;0.943186509938945;4.560.478.866.299.990;full;69;8856;125;4696;48;6374575;0;0.002030484363087583;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0.9453862749979255;0.945;0.9443685278103982;200;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.9133705586343761;0.9075891396794242;0.9058172464721344;0.04234093841384911;198;200;0.881389271008267;0.7530683265211162;0.8295979805400535;0.8523585765836111;0.8350510177921345;0.6446272664090619;0.7791244857005123;0.7747409981141059;47.857.925.239.999.900;full;69;8856;125;4696;48;6374548;0;0.0020835460757511596;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0;0;0;0;0;0
Ours old;L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.9133705586343761;0.9075891396794242;0.9058172464721344;0.04234093841384911;198;200;0.881389271008267;0.7530683265211162;0.8295979805400535;0.8523585765836111;0.8350510177921345;0.6446272664090619;0.7791244857005123;0.7747409981141059;44.668.623.317.999.800;full;69;8856;125;4696;48;6374548;0;0.0019874633282960523;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;2345;0;155;1.0;0.938;0.9680082559339525;516;69;106;0.882051282051282;0.8295819935691319;0.8550124275062136;0.9453862749979255;0.945;0.9443685278103982;200;0;0
Leno et al.;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.0-labels=None;FALSE;0.2860940452683572;0.3412698412698413;0.2184485079453457;0.5770265924602278;29;120;0.3129093930537974;0.009582792161681961;0.13848266800434958;0.4833796569713476;0.4605911330049261;0.031205735579332736;0.3477011494252874;0.48032972610357966;8.452.228.774;full;38;8856;148;9312;48;1703141;0;0.004594568041666654;0;206;0;0.0;0;0;0;0;0;0;0;0;0;206;0;0.0;0;0;0;0;0;0;0;0
Leno et al.;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.0-labels=None;TRUE;0.2860940452683572;0.3412698412698413;0.2184485079453457;0.5770265924602278;29;120;0.3129093930537974;0.009582792161681961;0.13848266800434958;0.4833796569713476;0.4605911330049261;0.031205735579332736;0.3477011494252874;0.48032972610357966;7.957.653.963;full;38;8856;148;9312;48;1703141;0;0.002099384750000229;0;206;0;0.0;0;0;0;0;0;0;0;0;0;206;0;0.0;0;0;0.3136574074074074;0.36666666666666664;0.3025525525525526;120;0;0
Leno et al.;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.0-labels=None;FALSE;0.33453931738992715;0.36002886002886003;0.23708045999928556;0.5770265924602278;29;120;0.3162496548778137;0.01797997649993217;0.15272113557174533;0.4908725080998835;0.5640394088669951;0.19683930527304022;0.4670846394984326;0.5668932769036177;7.841.510.354;full;38;8856;148;9312;48;1703141;0;0.002879488199999732;0;206;0;0.0;0;0;0;0;0;0;0;0;0;206;0;0.0;0;0;0;0;0;0;0;0
Leno et al.;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.0-labels=None;TRUE;0.33453931738992715;0.36002886002886003;0.23708045999928556;0.5770265924602278;29;120;0.3162496548778137;0.01797997649993217;0.15272113557174533;0.4908725080998835;0.5640394088669951;0.19683930527304022;0.4670846394984326;0.5668932769036177;8.531.135.416.999.990;full;38;8856;148;9312;48;1703141;0;0.0026344405999987924;0;206;0;0.0;0;0;0;0;0;0;0;0;0;206;0;0.0;0;0;0.3136574074074074;0.36666666666666664;0.3025525525525526;120;0;0
Leno et al.;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.0-labels=None;FALSE;0.33453931738992715;0.36002886002886003;0.23708045999928556;0.5770265924602278;29;120;0.3162496548778137;0.01797997649993217;0.15272113557174533;0.4908725080998835;0.5640394088669951;0.19683930527304022;0.4670846394984326;0.5668932769036177;9.926.376.423;full;38;8856;148;9312;48;1703141;0;0.004119880333332067;0;206;0;0.0;0;0;0;0;0;0;0;0;0;206;0;0.0;0;0;0;0;0;0;0;0
Leno et al.;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.0-labels=None;TRUE;0.33453931738992715;0.36002886002886003;0.23708045999928556;0.5770265924602278;29;120;0.3162496548778137;0.01797997649993217;0.15272113557174533;0.4908725080998835;0.5640394088669951;0.19683930527304022;0.4670846394984326;0.5668932769036177;8.972.551.914.999.990;full;38;8856;148;9312;48;1703141;0;0.0035095916666657936;0;206;0;0.0;0;0;0;0;0;0;0;0;0;206;0;0.0;0;0;0.3136574074074074;0.36666666666666664;0.3025525525525526;120;0;0
