approach;log;config;with_labels;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.7664005729539157;0.5072150072150072;0.47577319019429815;0.24653391913095932;65;120;0.48853569214580045;0.08944371758201809;0.31612199175500527;0.4615574852173095;0.675;0.28114813436345865;0.5424063116370809;0.516602210720335;10.928.113.063.000.100;full;38;8856;116;4696;48;1703141;0;0.0026739809321628914;0;79;0;0.0;0;0;0;0;0;0;0;0;0;79;0;0.0;0;0;0;0;0;0;20;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.7664005729539157;0.5072150072150072;0.47577319019429815;0.24653391913095932;65;120;0.48853569214580045;0.08944371758201809;0.31612199175500527;0.4615574852173095;0.675;0.28114813436345865;0.5424063116370809;0.516602210720335;10.658.067.496.000.000;full;38;8856;116;4696;48;1703141;0;0.0024125125932094585;0;79;0;0.0;0;0;0;0;0;0;0;0;0;79;0;0.0;0;0;0.38939393939393946;0.48333333333333334;0.41356650768415476;120;20;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.7781196517985658;0.549062049062049;0.5303428733353337;0.24653391913095932;65;120;0.5328165616974281;0.1239260382471469;0.3635588349790351;0.4666975733230357;0.7740384615384616;0.4530186922581107;0.6606060606060605;0.6135346471923577;9.002.437.740.000.000;full;38;8856;116;4696;48;1703141;0;0.0028621417727560006;0;79;0;0.0;0;0;0;0;0;0;0;0;0;79;0;0.0;0;0;0;0;0;0;20;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.7781196517985658;0.549062049062049;0.5303428733353337;0.24653391913095932;65;120;0.5328165616974281;0.1239260382471469;0.3635588349790351;0.4666975733230357;0.7740384615384616;0.4530186922581107;0.6606060606060605;0.6135346471923577;8.245.739.068.000.140;full;38;8856;116;4696;48;1703141;0;0.002465115659075226;0;79;0;0.0;0;0;0;0;0;0;0;0;0;79;0;0.0;0;0;0.38939393939393946;0.48333333333333334;0.41356650768415476;120;20;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.7781196517985658;0.549062049062049;0.5303428733353337;0.24653391913095932;65;120;0.5328165616974281;0.1239260382471469;0.3635588349790351;0.4666975733230357;0.7740384615384616;0.4530186922581107;0.6606060606060605;0.6135346471923577;7.761.575.449.999.780;full;38;8856;116;4696;48;1703141;0;0.003498852142868037;0;79;0;0.0;0;0;0;0;0;0;0;0;0;79;0;0.0;0;0;0;0;0;0;20;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.7781196517985658;0.549062049062049;0.5303428733353337;0.24653391913095932;65;120;0.5328165616974281;0.1239260382471469;0.3635588349790351;0.4666975733230357;0.7740384615384616;0.4530186922581107;0.6606060606060605;0.6135346471923577;8.759.362.625.999.980;full;38;8856;116;4696;48;1703141;0;0.003638056999989203;0;79;0;0.0;0;0;0;0;0;0;0;0;0;79;0;0.0;0;0;0.38939393939393946;0.48333333333333334;0.41356650768415476;120;20;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.7664005729539157;0.5072150072150072;0.47577319019429815;0.24653391913095932;65;120;0.48853569214580045;0.08944371758201809;0.31612199175500527;0.4615574852173095;0.675;0.28114813436345865;0.5424063116370809;0.516602210720335;8.465.469.419.999.860;full;38;8856;116;4696;48;1703141;0;0.00242784279998187;0;79;0;0.0;0;0;0;0;0;0;0;0;0;79;0;0.0;0;0;0;0;0;0;20;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.7664005729539157;0.5072150072150072;0.47577319019429815;0.24653391913095932;65;120;0.48853569214580045;0.08944371758201809;0.31612199175500527;0.4615574852173095;0.675;0.28114813436345865;0.5424063116370809;0.516602210720335;8.355.549.290.999.980;full;38;8856;116;4696;48;1703141;0;0.002340564461512538;0;79;0;0.0;0;0;0;0;0;0;0;0;0;79;0;0.0;0;0;0.38939393939393946;0.48333333333333334;0.41356650768415476;120;20;10
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.583754502085405;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.34472934472934474;0.0;0.2688614540466392;0.5871365639519862;8.182.677.307.000.170;full;38;8856;202;9312;48;1703141;0;0.0019662174615510033;0;197;0;0.0;0;0;0;0;0;0;0;0;0;197;0;0.0;0;0;0;0;0;0;20;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.583754502085405;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.34472934472934474;0.0;0.2688614540466392;0.5871365639519862;8.692.166.929.999.980;full;38;8856;202;9312;48;1703141;0;0.002160868538462287;0;197;0;0.0;0;0;0;0;0;0;0;0;0;197;0;0.0;0;0;0.32598039215686275;0.3416666666666667;0.28888888888888886;120;20;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.583754502085405;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.34472934472934474;0.0;0.2688614540466392;0.5871365639519862;8.650.901.392.000.370;full;38;8856;202;9312;48;1703141;0;0.002292524541663473;0;197;0;0.0;0;0;0;0;0;0;0;0;0;197;0;0.0;0;0;0;0;0;0;20;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.583754502085405;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.34472934472934474;0.0;0.2688614540466392;0.5871365639519862;8.561.794.216.999.710;full;38;8856;202;9312;48;1703141;0;0.0020507326249420053;0;197;0;0.0;0;0;0;0;0;0;0;0;0;197;0;0.0;0;0;0.32598039215686275;0.3416666666666667;0.28888888888888886;120;20;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.583754502085405;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.34472934472934474;0.0;0.2688614540466392;0.5871365639519862;8.195.545.829.999.900;full;38;8856;202;9312;48;1703141;0;0.0023493909166821445;0;197;0;0.0;0;0;0;0;0;0;0;0;0;197;0;0.0;0;0;0;0;0;0;20;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.583754502085405;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.34472934472934474;0.0;0.2688614540466392;0.5871365639519862;7.558.247.120.000.030;full;38;8856;202;9312;48;1703141;0;0.0023220702500263237;0;197;0;0.0;0;0;0;0;0;0;0;0;0;197;0;0.0;0;0;0.32598039215686275;0.3416666666666667;0.28888888888888886;120;20;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.583754502085405;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.34472934472934474;0.0;0.2688614540466392;0.5871365639519862;8.025.381.985.000.420;full;38;8856;202;9312;48;1703141;0;0.0021436454815355116;0;197;0;0.0;0;0;0;0;0;0;0;0;0;197;0;0.0;0;0;0;0;0;0;20;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.583754502085405;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.34472934472934474;0.0;0.2688614540466392;0.5871365639519862;8.523.392.225.999.940;full;38;8856;202;9312;48;1703141;0;0.0022856835184602124;0;197;0;0.0;0;0;0;0;0;0;0;0;0;197;0;0.0;0;0;0.32598039215686275;0.3416666666666667;0.28888888888888886;120;20;15
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.66654093383401;24;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.35144927536231885;0.0;0.21006944444444442;0.5928315741948288;7.756.766.066.999.710;full;38;8856;169;4696;48;1703141;0;0.0019326158181188061;0;177;0;0.0;0;0;0;0;0;0;0;0;0;177;0;0.0;0;0;0;0;0;0;20;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.66654093383401;24;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.35144927536231885;0.0;0.21006944444444442;0.5928315741948288;770.928.155.699.994;full;38;8856;169;4696;48;1703141;0;0.0018933684091693563;0;177;0;0.0;0;0;0;0;0;0;0;0;0;177;0;0.0;0;0;0.19863315696649028;0.25833333333333336;0.1997714626391097;120;20;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.66654093383401;24;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.35144927536231885;0.0;0.21006944444444442;0.5928315741948288;7.652.152.122.999.720;full;38;8856;169;4696;48;1703141;0;0.0021068802104884142;0;177;0;0.0;0;0;0;0;0;0;0;0;0;177;0;0.0;0;0;0;0;0;0;20;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.66654093383401;24;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.35144927536231885;0.0;0.21006944444444442;0.5928315741948288;7.935.183.007.999.960;full;38;8856;169;4696;48;1703141;0;0.0024036788420409337;0;177;0;0.0;0;0;0;0;0;0;0;0;0;177;0;0.0;0;0;0.19863315696649028;0.25833333333333336;0.1997714626391097;120;20;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.66654093383401;24;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.35144927536231885;0.0;0.21006944444444442;0.5928315741948288;8.891.984.169.999.880;full;38;8856;169;4696;48;1703141;0;0.0028642961111068465;0;177;0;0.0;0;0;0;0;0;0;0;0;0;177;0;0.0;0;0;0;0;0;0;20;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.66654093383401;24;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.35144927536231885;0.0;0.21006944444444442;0.5928315741948288;7.517.441.131.999.930;full;38;8856;169;4696;48;1703141;0;0.0025090307778251977;0;177;0;0.0;0;0;0;0;0;0;0;0;0;177;0;0.0;0;0;0.19863315696649028;0.25833333333333336;0.1997714626391097;120;20;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.66654093383401;24;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.35144927536231885;0.0;0.21006944444444442;0.5928315741948288;8.745.206.540.999.780;full;38;8856;169;4696;48;1703141;0;0.002028303875041123;0;177;0;0.0;0;0;0;0;0;0;0;0;0;177;0;0.0;0;0;0;0;0;0;20;20
Urabe et al. (online)';L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.0940267444596449;0.30663780663780665;0.14392166518063815;0.66654093383401;24;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.35144927536231885;0.0;0.21006944444444442;0.5928315741948288;7.944.746.087.999.640;full;38;8856;169;4696;48;1703141;0;0.0019599208332958065;0;177;0;0.0;0;0;0;0;0;0;0;0;0;177;0;0.0;0;0;0.19863315696649028;0.25833333333333336;0.1997714626391097;120;20;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.8532227683144115;0.7819449054098905;0.792215144712317;0.5104898701177201;427;240;0.8048228520501544;0.5156080341486021;0.660965624632247;0.6510912707688309;0.6249958769007488;0.23853682303357684;0.47721371258060913;0.5217970717899664;1.787.073.276.230.000;full;117;8856;133;4696;48;11127191;0;0.0029548486037763826;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;4527;0;3233;1.0;0.5833762886597939;0.7368763734027836;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;0;0;0;0;5;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.8532227683144115;0.7819449054098905;0.792215144712317;0.5104898701177201;427;240;0.8048228520501544;0.5156080341486021;0.660965624632247;0.6510912707688309;0.6249958769007488;0.23853682303357684;0.47721371258060913;0.5217970717899664;18.042.300.567.499.900;full;117;8856;133;4696;48;11127191;0;0.002993478462272224;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;4527;0;3233;1.0;0.5833762886597939;0.7368763734027836;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;0.5607674104124408;0.6458333333333334;0.5603888138750325;240;5;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.8537336255070779;0.7820555371169378;0.7923835162052284;0.5104898701177201;427;240;0.8047315117317226;0.515298574417345;0.6611268055694484;0.6508303765732125;0.623368627062924;0.2390013033821929;0.4765223443815062;0.5239593582405765;19.354.018.427.399.900;full;117;8856;133;4696;48;11127204;0;0.002903802031165814;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;4527;0;3233;1.0;0.5833762886597939;0.7368763734027836;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;0;0;0;0;5;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.8537336255070779;0.7820555371169378;0.7923835162052284;0.5104898701177201;427;240;0.8047315117317226;0.515298574417345;0.6611268055694484;0.6508303765732125;0.623368627062924;0.2390013033821929;0.4765223443815062;0.5239593582405765;19.675.409.187.900.000;full;117;8856;133;4696;48;11127204;0;0.0029345813668987396;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;4527;0;3233;1.0;0.5833762886597939;0.7368763734027836;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;0.5607674104124408;0.6458333333333334;0.5603888138750325;240;5;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.8753285735442119;0.8080539882730391;0.8213917709471765;0.5104898701177201;427;240;0.8297018640744916;0.5733223839759107;0.7041341492640955;0.6908630261525317;0.6291739508086772;0.2506054745499883;0.4956564759278157;0.531886699591389;7.796.747.727.999.990;full;117;8856;133;4696;48;11127204;0;0.0028881752817310623;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;4527;0;3233;1.0;0.5833762886597939;0.7368763734027836;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;0;0;0;0;5;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.8753285735442119;0.8080539882730391;0.8213917709471765;0.5104898701177201;427;240;0.8297018640744916;0.5733223839759107;0.7041341492640955;0.6908630261525317;0.6291739508086772;0.2506054745499883;0.4956564759278157;0.531886699591389;7.923.631.935.699.990;full;117;8856;133;4696;48;11127204;0;0.002958121517750317;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;4527;0;3233;1.0;0.5833762886597939;0.7368763734027836;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;0.5607674104124408;0.6458333333333334;0.5603888138750325;240;5;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.8532227683144115;0.7819449054098905;0.792215144712317;0.5104898701177201;427;240;0.8048228520501544;0.5156080341486021;0.660965624632247;0.6510912707688309;0.6249958769007488;0.23853682303357684;0.47721371258060913;0.5217970717899664;7.471.105.072.099.990;full;117;8856;133;4696;48;11127191;0;0.0028417308852313125;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;4527;0;3233;1.0;0.5833762886597939;0.7368763734027836;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;0;0;0;0;5;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.8532227683144115;0.7819449054098905;0.792215144712317;0.5104898701177201;427;240;0.8048228520501544;0.5156080341486021;0.660965624632247;0.6510912707688309;0.6249958769007488;0.23853682303357684;0.47721371258060913;0.5217970717899664;7.739.361.724.599.980;full;117;8856;133;4696;48;11127191;0;0.0029198220187246276;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;4527;0;3233;1.0;0.5833762886597939;0.7368763734027836;617;161;481;0.7930591259640103;0.5619307832422586;0.6577825159914712;0.5607674104124408;0.6458333333333334;0.5603888138750325;240;5;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.5148158138664888;0.6018364863369842;0.5319305702357958;0.34189894256830117;247;240;0.6435640292082395;0.26078499728739496;0.4017831232590829;0.5336675432864938;0.6437905269740957;0.18316902348536016;0.28351664782585834;0.43806013734878385;1.478.636.222.680.000;full;117;8856;125;4696;48;11125287;0;0.003266324229502225;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;7011;0;749;1.0;0.903479381443299;0.9492925326653577;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;0;0;0;0;5;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.5148158138664888;0.6018364863369842;0.5319305702357958;0.34189894256830117;247;240;0.6435640292082395;0.26078499728739496;0.4017831232590829;0.5336675432864938;0.6437905269740957;0.18316902348536016;0.28351664782585834;0.43806013734878385;14.675.293.277.299.900;full;117;8856;125;4696;48;11125287;0;0.0032679999180129284;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;7011;0;749;1.0;0.903479381443299;0.9492925326653577;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;0.5190735041642314;0.625;0.566911672657689;240;5;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.6040730809032395;0.6398937935612347;0.5884653143391229;0.34189894256830117;247;240;0.6674471355360329;0.2940228843882425;0.46040367585343633;0.547057839017305;0.6730851519041506;0.2513234676833272;0.39277208859252205;0.48664776766319445;15.891.701.141.999.900;full;117;8856;125;4696;48;11126168;0;0.003339228691904957;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;7011;0;749;1.0;0.903479381443299;0.9492925326653577;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;0;0;0;0;5;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.6040730809032395;0.6398937935612347;0.5884653143391229;0.34189894256830117;247;240;0.6674471355360329;0.2940228843882425;0.46040367585343633;0.547057839017305;0.6730851519041506;0.2513234676833272;0.39277208859252205;0.48664776766319445;15.561.835.761.300.000;full;117;8856;125;4696;48;11126168;0;0.003242310991523858;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;7011;0;749;1.0;0.903479381443299;0.9492925326653577;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;0.5190735041642314;0.625;0.566911672657689;240;5;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.8287953476853527;0.8049563004757163;0.8015356115212628;0.34189894256830117;247;240;0.8222374186790241;0.5795551762725443;0.6809464367136286;0.7079398069416261;0.8583983410684309;0.636260544317543;0.7143384338336435;0.7326338463582216;1.267.830.328.330.000;full;117;8856;125;4696;48;11125789;0;0.0028965842990820484;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;7011;0;749;1.0;0.903479381443299;0.9492925326653577;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;0;0;0;0;5;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.8287953476853527;0.8049563004757163;0.8015356115212628;0.34189894256830117;247;240;0.8222374186790241;0.5795551762725443;0.6809464367136286;0.7079398069416261;0.8583983410684309;0.636260544317543;0.7143384338336435;0.7326338463582216;15.043.135.527.599.900;full;117;8856;125;4696;48;11125789;0;0.0032466430803554302;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;7011;0;749;1.0;0.903479381443299;0.9492925326653577;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;0.5190735041642314;0.625;0.566911672657689;240;5;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.5148158138664888;0.6018364863369842;0.5319305702357958;0.34189894256830117;247;240;0.6435640292082395;0.26078499728739496;0.4017831232590829;0.5336675432864938;0.6437905269740957;0.18316902348536016;0.28351664782585834;0.43806013734878385;749.435.110.559.998;full;117;8856;125;4696;48;11125287;0;0.003189700627496386;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;7011;0;749;1.0;0.903479381443299;0.9492925326653577;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;0;0;0;0;5;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.5148158138664888;0.6018364863369842;0.5319305702357958;0.34189894256830117;247;240;0.6435640292082395;0.26078499728739496;0.4017831232590829;0.5336675432864938;0.6437905269740957;0.18316902348536016;0.28351664782585834;0.43806013734878385;731.008.065.420.001;full;117;8856;125;4696;48;11125287;0;0.003139852238845662;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;7011;0;749;1.0;0.903479381443299;0.9492925326653577;862;237;236;0.7843494085532302;0.785063752276867;0.7847064178425125;0.5190735041642314;0.625;0.566911672657689;240;5;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.7963730876367762;0.7496404469520964;0.7440828110167654;0.392975466098758;228;240;0.7560386024603228;0.44662743325283655;0.6040124392912357;0.627644389301469;0.8264162609166087;0.5693660222934667;0.6607391016071249;0.6900688908931254;1.337.988.396.890.000;full;117;8856;173;9312;48;11125402;0;0.003221924685858861;883;367;215;0.7064;0.8041894353369763;0.752129471890971;7004;0;756;1.0;0.9025773195876289;0.948794364670821;883;367;215;0.7064;0.8041894353369763;0.752129471890971;0;0;0;0;5;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.7963730876367762;0.7496404469520964;0.7440828110167654;0.392975466098758;228;240;0.7560386024603228;0.44662743325283655;0.6040124392912357;0.627644389301469;0.8264162609166087;0.5693660222934667;0.6607391016071249;0.6900688908931254;13.904.936.974.799.900;full;117;8856;173;9312;48;11125402;0;0.0033249171194771744;883;367;215;0.7064;0.8041894353369763;0.752129471890971;7004;0;756;1.0;0.9025773195876289;0.948794364670821;883;367;215;0.7064;0.8041894353369763;0.752129471890971;0.5297775895601983;0.6333333333333333;0.574705870573629;240;5;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.7963730876367762;0.7496404469520964;0.7440828110167654;0.392975466098758;228;240;0.7560386024603228;0.44662743325283655;0.6040124392912357;0.627644389301469;0.8264162609166087;0.5693660222934667;0.6607391016071249;0.6900688908931254;15.017.611.581.799.900;full;117;8856;173;9312;48;11125402;0;0.0033334281171256727;883;367;215;0.7064;0.8041894353369763;0.752129471890971;7004;0;756;1.0;0.9025773195876289;0.948794364670821;883;367;215;0.7064;0.8041894353369763;0.752129471890971;0;0;0;0;5;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.7963730876367762;0.7496404469520964;0.7440828110167654;0.392975466098758;228;240;0.7560386024603228;0.44662743325283655;0.6040124392912357;0.627644389301469;0.8264162609166087;0.5693660222934667;0.6607391016071249;0.6900688908931254;14.248.197.472.100.000;full;117;8856;173;9312;48;11125402;0;0.003264705207236254;883;367;215;0.7064;0.8041894353369763;0.752129471890971;7004;0;756;1.0;0.9025773195876289;0.948794364670821;883;367;215;0.7064;0.8041894353369763;0.752129471890971;0.5297775895601983;0.6333333333333333;0.574705870573629;240;5;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.8229760802730156;0.7850425932072131;0.7815038774654086;0.392975466098758;228;240;0.7897708929716942;0.5150142856030153;0.6516501829559838;0.6697296613529581;0.8640544091506299;0.6629485149240206;0.7283112612360333;0.7576627805199249;16.787.551.028.799.900;full;117;8856;173;9312;48;11125402;0;0.00351419664902918;883;367;215;0.7064;0.8041894353369763;0.752129471890971;7004;0;756;1.0;0.9025773195876289;0.948794364670821;883;367;215;0.7064;0.8041894353369763;0.752129471890971;0;0;0;0;5;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.8229760802730156;0.7850425932072131;0.7815038774654086;0.392975466098758;228;240;0.7897708929716942;0.5150142856030153;0.6516501829559838;0.6697296613529581;0.8640544091506299;0.6629485149240206;0.7283112612360333;0.7576627805199249;14.957.221.230.800.000;full;117;8856;173;9312;48;11125402;0;0.0032821154567010615;883;367;215;0.7064;0.8041894353369763;0.752129471890971;7004;0;756;1.0;0.9025773195876289;0.948794364670821;883;367;215;0.7064;0.8041894353369763;0.752129471890971;0.5297775895601983;0.6333333333333333;0.574705870573629;240;5;15
